original_step_uid,sub_step_uid,case_external_id,original_step_number,sub_step_index,sub_action_text,sub_expected_text,alignment_mode,original_mapping_status,mapped_keyword_id,mapping_confidence,mapping_notes,mapping_status,canonical_action,element_alias,android_locator_by,android_locator_value,ios_locator_by,ios_locator_value
CCU-231142-1,CCU-231142-1-S2,CCU-231142,1,2,點擊新增 Google 如引導完成,引導成功登入,index_aligned,manual_only,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,login_button,pending,pending,pending,pending
CCU-231143-1,CCU-231143-1-S1,CCU-231143,1,1,Google帳號登入後,顯示登入成功,index_aligned,unmapped,KW-ALIAS-LOGIN-FLOW,manual,from step splitting parser v1; prefill_v2:login_flow,manual_only,tap,login_button,pending,pending,pending,pending
CCU-231144-1,CCU-231144-1-S1,CCU-231144,1,1,查看 APP,進入到控制頁面,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230771-1,CCU-230771-1-S1,CCU-230771,1,1,手機APP正常開啟,APP開啟正常,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230771-2,CCU-230771-2-S1,CCU-230771,2,1,,,no_expected,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230772-1,CCU-230772-1-S1,CCU-230772,1,1,點選合約,顯示合約頁,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230773-1,CCU-230773-1-S1,CCU-230773,1,1,點不同意,無法進入下一步,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,agree_button,pending,pending,pending,pending
CCU-230774-1,CCU-230774-1-S1,CCU-230774,1,1,點同意,進入下一步,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,agree_button,pending,pending,pending,pending
CCU-230775-1,CCU-230775-1-S1,CCU-230775,1,1,面板電源開啟,面板ＭＩＣ亮燈,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230776-1,CCU-230776-1-S1,CCU-230776,1,1,點擊面板藍牙按鈕,面板語音輸出ＩＤ給使用者,index_aligned,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230777-1,CCU-230777-1-S1,CCU-230777,1,1,查看ＡＰＰ,APP 上面出現廣播的 ID,index_aligned,unmapped,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230778-1,CCU-230778-1-S1,CCU-230778,1,1,點擊 APP 上面的 ID,面板語音提示需要按下面板的藍牙按鈕兩下,index_aligned,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230779-1,CCU-230779-1-S1,CCU-230779,1,1,寧聽面板語音,面板語音說： 目前有一部智慧型手機正在請求透過藍牙與控制面板配對,index_aligned,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230780-1,CCU-230780-1-S1,CCU-230780,1,1,檢查面板,藍牙指示燈必須閃爍得更快,index_aligned,unmapped,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,assert_visible,bluetooth_status_label,pending,pending,pending,pending
CCU-230781-1,CCU-230781-1-S1,CCU-230781,1,1,查看手機,APP 出現倒數30秒,index_aligned,unmapped,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230782-1,CCU-230782-1-S1,CCU-230782,1,1,點擊面版藍牙按鈕兩下,APP 出現主頁,index_aligned,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230783-1,CCU-230783-1-S1,CCU-230783,1,1,點選APP頁面的Done,APP進入主頁,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,success_message,pending,pending,pending,pending
CCU-230784-1,CCU-230784-1-S1,CCU-230784,1,1,查看手機,APP 出現控制頁面,index_aligned,unmapped,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230785-1,CCU-230785-1-S1,CCU-230785,1,1,手機APP正長開啟,畫面成功顯示著畫面或合約頁,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,success_message,pending,pending,pending,pending
CCU-230786-1,CCU-230786-1-S1,CCU-230786,1,1,面板電源開啟,面板ＭＩＣ亮燈,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230787-1,CCU-230787-1-S1,CCU-230787,1,1,點選面板藍牙按鈕,面板發出回應提示,index_aligned,unmapped,KW-ALIAS-BLUETOOTH,manual,from step splitting parser v1; prefill_v1:bluetooth_action,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230788-1,CCU-230788-1-S1,CCU-230788,1,1,點選面板藍牙按鈕兩次,APP進入主頁,index_aligned,unmapped,KW-ALIAS-BLUETOOTH,manual,from step splitting parser v1; prefill_v1:bluetooth_action,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230789-1,CCU-230789-1-S1,CCU-230789,1,1,點擊 Disconnect,返回 APP,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,back_button,pending,pending,pending,pending
CCU-230789-1,CCU-230789-1-S2,CCU-230789,1,2,點擊 Cancel,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,cancel_button,pending,pending,pending,pending
CCU-230790-1,CCU-230790-1-S1,CCU-230790,1,1,點擊 Disconnect,APP 與面板斷線,index_aligned,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230791-1,CCU-230791-1-S1,CCU-230791,1,1,APP 滑掉,APP 關閉,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230792-1,CCU-230792-1-S1,CCU-230792,1,1,APP 開啟,自動連回,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230793-1,CCU-230793-1-S1,CCU-230793,1,1,查看 APP,APP 出現控制頁面,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230794-1,CCU-230794-1-S1,CCU-230794,1,1,查看 APP,手機 APP 在控制頁面,index_aligned,unmapped,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230795-1,CCU-230795-1-S1,CCU-230795,1,1,手機 APP 遠離面板,APP 斷線,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230796-1,CCU-230796-1-S1,CCU-230796,1,1,APP 回來面板附近,APP 自動連回面板,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230797-1,CCU-230797-1-S1,CCU-230797,1,1,查看 APP,APP 出現控制頁面,index_aligned,unmapped,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230798-1,CCU-230798-1-S1,CCU-230798,1,1,查看手機 APP 背景,背景確認有執行 APP,index_aligned,unmapped,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,assert_visible,confirm_button,pending,pending,pending,pending
CCU-230799-1,CCU-230799-1-S1,CCU-230799,1,1,手機 APP 遠離面板,APP 斷線,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230800-1,CCU-230800-1-S1,CCU-230800,1,1,APP 回來面板附近（將背景 APP 變回使用中）,APP 自動連回面板,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230801-1,CCU-230801-1-S1,CCU-230801,1,1,查看 APP,APP 出現控制頁面,index_aligned,unmapped,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230802-1,CCU-230802-1-S1,CCU-230802,1,1,APP 滑掉,APP 關閉,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230803-1,CCU-230803-1-S1,CCU-230803,1,1,APP 開啟,自動連回,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230804-1,CCU-230804-1-S1,CCU-230804,1,1,查看 APP,原面板為開機無法連回,index_aligned,unmapped,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230805-1,CCU-230805-1-S1,CCU-230805,1,1,APP 顯示其他有在廣播的面板,APP 出現其他可點選的 ID,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230806-1,CCU-230806-1-S1,CCU-230806,1,1,查看ＡＰＰ,APP 上面出現廣播的 ID,index_aligned,unmapped,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230807-1,CCU-230807-1-S1,CCU-230807,1,1,點擊 APP 上面的 ID,面板語音提示需要按下面板的藍牙按鈕兩下,index_aligned,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230808-1,CCU-230808-1-S1,CCU-230808,1,1,寧聽面板語音,面板語音說： 目前有一部智慧型手機正在請求透過藍牙與控制面板配對,index_aligned,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230809-1,CCU-230809-1-S1,CCU-230809,1,1,檢查面板,藍牙指示燈必須閃爍得更快,index_aligned,unmapped,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,assert_visible,bluetooth_status_label,pending,pending,pending,pending
CCU-230810-1,CCU-230810-1-S1,CCU-230810,1,1,查看手機,APP 出現倒數30秒,index_aligned,unmapped,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230811-1,CCU-230811-1-S1,CCU-230811,1,1,點擊面版藍牙按鈕兩下,APP 出現主頁,index_aligned,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230812-1,CCU-230812-1-S1,CCU-230812,1,1,點選APP頁面的Done,APP進入主頁,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,success_message,pending,pending,pending,pending
CCU-230813-1,CCU-230813-1-S1,CCU-230813,1,1,查看手機,APP 出現控制頁面,index_aligned,unmapped,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230814-1,CCU-230814-1-S1,CCU-230814,1,1,查看手機,APP 出現控制頁面,index_aligned,unmapped,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230815-1,CCU-230815-1-S1,CCU-230815,1,1,點選面板藍牙按鈕10秒,APP 斷線,index_aligned,unmapped,KW-ALIAS-BLUETOOTH,manual,from step splitting parser v1; prefill_v1:bluetooth_action,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230816-1,CCU-230816-1-S1,CCU-230816,1,1,查看手機,APP 出現控制頁面,index_aligned,unmapped,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230817-1,CCU-230817-1-S1,CCU-230817,1,1,點選面板藍牙按鈕10秒,重置面板,index_aligned,unmapped,KW-ALIAS-BLUETOOTH,manual,from step splitting parser v1; prefill_v1:bluetooth_action,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230818-1,CCU-230818-1-S1,CCU-230818,1,1,查看手機,APP 出現控制頁面,index_aligned,unmapped,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230819-1,CCU-230819-1-S1,CCU-230819,1,1,點選面板藍牙按鈕10秒,pin密碼重置,index_aligned,unmapped,KW-ALIAS-BLUETOOTH,manual,from step splitting parser v1; prefill_v1:bluetooth_action,manual_only,tap,password_field,pending,pending,pending,pending
CCU-230820-1,CCU-230820-1-S1,CCU-230820,1,1,查看手機,APP 出現控制頁面,index_aligned,unmapped,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230821-1,CCU-230821-1-S1,CCU-230821,1,1,點選面板藍牙按鈕10秒,面板上的藍牙會關閉廣播,index_aligned,unmapped,KW-ALIAS-BLUETOOTH,manual,from step splitting parser v1; prefill_v1:bluetooth_action,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230822-1,CCU-230822-1-S1,CCU-230822,1,1,查看手機,APP 出現控制頁面,index_aligned,unmapped,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230823-1,CCU-230823-1-S1,CCU-230823,1,1,將 APP 滑掉,APP 關閉,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230824-1,CCU-230824-1-S1,CCU-230824,1,1,等待面板藍牙燈號,藍牙燈號變為白燈,index_aligned,unmapped,KW-ALIAS-WAIT,manual,from step splitting parser v1; prefill_v1:wait_or_timing,manual_only,wait,bluetooth_status_label,pending,pending,pending,pending
CCU-230825-1,CCU-230825-1-S1,CCU-230825,1,1,點選面板藍牙按鈕10秒,重置面板,index_aligned,unmapped,KW-ALIAS-BLUETOOTH,manual,from step splitting parser v1; prefill_v1:bluetooth_action,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230830-1,CCU-230830-1-S1,CCU-230830,1,1,查看手機,APP 出現控制頁面,index_aligned,unmapped,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230831-1,CCU-230831-1-S1,CCU-230831,1,1,設定使用馬達的密碼,設定好馬達密碼,index_aligned,unmapped,KW-ALIAS-SET,manual,from step splitting parser v1; prefill_v1:set_or_select,manual_only,tap,password_field,pending,pending,pending,pending
CCU-230832-1,CCU-230832-1-S1,CCU-230832,1,1,點選任意馬達,跳出需要輸入密碼,index_aligned,unmapped,,,from step splitting parser v1,unmapped,input,password_field,pending,pending,pending,pending
CCU-230833-1,CCU-230833-1-S1,CCU-230833,1,1,點選 i forgot my password,顯示提示按面板藍牙按鈕 3 秒,index_aligned,unmapped,KW-ALIAS-LOGIN-FLOW,manual,from step splitting parser v1; prefill_v2:login_flow,manual_only,tap,login_button,pending,pending,pending,pending
CCU-230833-2,CCU-230833-2-S1,CCU-230833,2,1,,,no_expected,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230834-1,CCU-230834-1-S1,CCU-230834,1,1,點擊面板藍牙按鈕 3 秒,APP 顯示請使用新密碼解鎖,index_aligned,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,password_field,pending,pending,pending,pending
CCU-230835-1,CCU-230835-1-S1,CCU-230835,1,1,使用新密碼,馬達可使用,index_aligned,unmapped,KW-ALIAS-LOGIN-FLOW,manual,from step splitting parser v1; prefill_v2:login_flow,manual_only,tap,password_field,pending,pending,pending,pending
CCU-230851-1,CCU-230851-1-S1,CCU-230851,1,1,查看手機,APP 出現控制頁面,index_aligned,unmapped,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230852-1,CCU-230852-1-S1,CCU-230852,1,1,藍牙配對成功 將名稱改名為 年份版本（例如：2026CW06C),名稱更改成功,index_aligned,unmapped,KW-ALIAS-BLUETOOTH,manual,from step splitting parser v1; prefill_v1:bluetooth_action,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230853-1,CCU-230853-1-S1,CCU-230853,1,1,在藍牙模式下點擊 Disconnect 斷線,藍牙模式斷線,index_aligned,unmapped,KW-ALIAS-BLUETOOTH,manual,from step splitting parser v1; prefill_v1:bluetooth_action,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230854-1,CCU-230854-1-S1,CCU-230854,1,1,APP 連接模式選擇 Remote 連接,出現年份版本的名稱,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230855-1,CCU-230855-1-S1,CCU-230855,1,1,點擊 Settings,進入Settings 頁面,index_aligned,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,settings_button,pending,pending,pending,pending
CCU-230856-1,CCU-230856-1-S1,CCU-230856,1,1,點擊 Forget RV Panel,Remote 斷線,index_aligned,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
